cd_sector;tx_sector_descr_nl;tx_sector_descr_fr;cd_sub_munty;tx_sub_munty_nl;tx_sub_munty_fr;tx_munty_dstr;cd_munty_refnis;tx_munty_descr_nl;tx_munty_descr_fr;cd_dstr_refnis;tx_adm_dstr_descr_nl;tx_adm_dstr_descr_fr;cd_prov_refnis;tx_prov_descr_nl;tx_prov_descr_fr;cd_rgn_refnis;tx_rgn_descr_nl;tx_rgn_descr_fr;MDRC;NAME_FRE;NAME_DUT
56005E00-;LEUGNIES-CENTRE;LEUGNIES-CENTRE;56005E;LEUGNIES;LEUGNIES;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005E062;FOND DES GOUTTES;FOND DES GOUTTES;56005E;LEUGNIES;LEUGNIES;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005E091;LEUGNIES - HABITATIONS DISP.;LEUGNIES - HABITATIONS DISP.;56005E;LEUGNIES;LEUGNIES;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005F002;LEVAL-CHAUDEVILLE-CENTRE-NORD;LEVAL-CHAUDEVILLE-CENTRE-NORD;56005F;LEVAL-CHAUDEVILLE;LEVAL-CHAUDEVILLE;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005F003;LEVAL-CHAUDEVILLE-CENTRE-SUD;LEVAL-CHAUDEVILLE-CENTRE-SUD;56005F;LEVAL-CHAUDEVILLE;LEVAL-CHAUDEVILLE;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005F010;EGLISE;EGLISE;56005F;LEVAL-CHAUDEVILLE;LEVAL-CHAUDEVILLE;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005F062;LA PLAQUETTE;LA PLAQUETTE;56005F;LEVAL-CHAUDEVILLE;LEVAL-CHAUDEVILLE;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005F091;RUISSEAU DE BEAUMONT SUD;RUISSEAU DE BEAUMONT SUD;56005F;LEVAL-CHAUDEVILLE;LEVAL-CHAUDEVILLE;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005F191;GOULOT;GOULOT;56005F;LEVAL-CHAUDEVILLE;LEVAL-CHAUDEVILLE;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005G00-;THIRIMONT-CENTRE;THIRIMONT-CENTRE;56005G;THIRIMONT;THIRIMONT;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005G01-;TOMBOIS;TOMBOIS;56005G;THIRIMONT;THIRIMONT;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005G089;THIRIMONT - HAB. DISP.-EST;THIRIMONT - HAB. DISP.-EST;56005G;THIRIMONT;THIRIMONT;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005G09-;THIRIMONT - HAB. DISP.-OUEST;THIRIMONT - HAB. DISP.-OUEST;56005G;THIRIMONT;THIRIMONT;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005G19-;MALAISE;MALAISE;56005G;THIRIMONT;THIRIMONT;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005H00-;STREE-CENTRE;STREE-CENTRE;56005H;STREE;STREE;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005H01-;STATION;STATION;56005H;STREE;STREE;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005H022;PILO;PILO;56005H;STREE;STREE;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005H091;STREE - HABITATIONS DISPERSEES;STREE - HABITATIONS DISPERSEES;56005H;STREE;STREE;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005H11-;MARZELLE;MARZELLE;56005H;STREE;STREE;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005H112;BOIS;BOIS;56005H;STREE;STREE;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005H183;TOUVIVET;TOUVIVET;56005H;STREE;STREE;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56005H191;BOIS DE STREE;BOIS DE STREE;56005H;STREE;STREE;;56005;Beaumont;Beaumont;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011A00-;BINCHE-HOTEL DE VILLE (PLACE);BINCHE-HOTEL DE VILLE (PLACE);56011A;BINCHE;BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011A01-;PALAIS DE JUSTICE;PALAIS DE JUSTICE;56011A;BINCHE;BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011A02-;POSTE;POSTE;56011A;BINCHE;BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011A04-;SAINT-JACQUES - POSTY (FBGS);SAINT-JACQUES - POSTY (FBGS);56011A;BINCHE;BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011A05-;CENTENAIRE;CENTENAIRE;56011A;BINCHE;BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011A090;BATTIGNIES;BATTIGNIES;56011A;BINCHE;BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011A10-;SAINT-PAUL (FBG);SAINT-PAUL (FBG);56011A;BINCHE;BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011A110;LES PASTURES;LES PASTURES;56011A;BINCHE;BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011A132;GENDARMERIE;GENDARMERIE;56011A;BINCHE;BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011A181;SAMME - VOIE FERREE;SAMME - VOIE FERREE;56011A;BINCHE;BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011A19-;BAS L'ENFER;BAS L'ENFER;56011A;BINCHE;BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011A20-;CHAMP DU MOULIN;CHAMP DU MOULIN;56011A;BINCHE;BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011B00-;RESSAIX-CENTRE;RESSAIX-CENTRE;56011B;RESSAIX;RESSAIX;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011B010;CITE LUSTRE;CITE LUSTRE;56011B;RESSAIX;RESSAIX;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011B02-;TRIEUX;TRIEUX;56011B;RESSAIX;RESSAIX;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011B080;PONT SALMON;PONT SALMON;56011B;RESSAIX;RESSAIX;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011B09-;RUE DE NAMUR;RUE DE NAMUR;56011B;RESSAIX;RESSAIX;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011B10-;CITES ELISABETH ET VANDERVELDE;CITES ELISABETH ET VANDERVELDE;56011B;RESSAIX;RESSAIX;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011B122;SAINTE BARBE;SAINTE BARBE;56011B;RESSAIX;RESSAIX;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011B191;QUARTIER SAINT-ALBERT;QUARTIER SAINT-ALBERT;56011B;RESSAIX;RESSAIX;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011C00-;LEVAL-CENTRE;LEVAL-CENTRE;56011C;LEVAL-TRAHEGNIES;LEVAL-TRAHEGNIES;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011C01-;CROIX-ROUGE;CROIX-ROUGE;56011C;LEVAL-TRAHEGNIES;LEVAL-TRAHEGNIES;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011C02-;TRIEUX DE LEVAL;TRIEUX DE LEVAL;56011C;LEVAL-TRAHEGNIES;LEVAL-TRAHEGNIES;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011C08-;BOIS D'HAMAL;BOIS D'HAMAL;56011C;LEVAL-TRAHEGNIES;LEVAL-TRAHEGNIES;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011C09-;LEVAL - HABITATIONS DISPERSEES;LEVAL - HABITATIONS DISPERSEES;56011C;LEVAL-TRAHEGNIES;LEVAL-TRAHEGNIES;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011C101;TRAHEGNIES;TRAHEGNIES;56011C;LEVAL-TRAHEGNIES;LEVAL-TRAHEGNIES;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011C11-;LUTIA - LA CASE;LUTIA - LA CASE;56011C;LEVAL-TRAHEGNIES;LEVAL-TRAHEGNIES;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011C120;SARTI;SARTI;56011C;LEVAL-TRAHEGNIES;LEVAL-TRAHEGNIES;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011C132;FERME DU CANTONNIER;FERME DU CANTONNIER;56011C;LEVAL-TRAHEGNIES;LEVAL-TRAHEGNIES;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011C142;BOIS DU ROI;BOIS DU ROI;56011C;LEVAL-TRAHEGNIES;LEVAL-TRAHEGNIES;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011C181;BOIS DES VIEILLES;BOIS DES VIEILLES;56011C;LEVAL-TRAHEGNIES;LEVAL-TRAHEGNIES;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011C19-;LES JARDINEAUX;LES JARDINEAUX;56011C;LEVAL-TRAHEGNIES;LEVAL-TRAHEGNIES;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011D00-;EPINOIS-CENTRE;EPINOIS-CENTRE;56011D;EPINOIS;EPINOIS;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011D01-;COIN DU BOIS;COIN DU BOIS;56011D;EPINOIS;EPINOIS;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011D022;COIN AUVERDIN;COIN AUVERDIN;56011D;EPINOIS;EPINOIS;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011D091;EPINOIS-HABITATIONS DISPERSEES;EPINOIS-HABITATIONS DISPERSEES;56011D;EPINOIS;EPINOIS;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011D19-;TONNIN (BOIS);TONNIN (BOIS);56011D;EPINOIS;EPINOIS;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011E00-;BUVRINNES-CENTRE;BUVRINNES-CENTRE;56011E;BUVRINNES;BUVRINNES;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011E01-;LES TRIEUX;LES TRIEUX;56011E;BUVRINNES;BUVRINNES;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011E080;LUSTRE - FANTIGNIES;LUSTRE - FANTIGNIES;56011E;BUVRINNES;BUVRINNES;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011E091;LE CHENOIS;LE CHENOIS;56011E;BUVRINNES;BUVRINNES;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011E111;MAHYFAUX;MAHYFAUX;56011E;BUVRINNES;BUVRINNES;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011E122;BOITE A CAILLOUX;BOITE A CAILLOUX;56011E;BUVRINNES;BUVRINNES;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011E292;BOIS LE COMTE;BOIS LE COMTE;56011E;BUVRINNES;BUVRINNES;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011F000;WAUDREZ-CENTRE;WAUDREZ-CENTRE;56011F;WAUDREZ;WAUDREZ;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011F01-;COUR MORNEAU;COUR MORNEAU;56011F;WAUDREZ;WAUDREZ;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011F080;PRINCE D'ORANGE;PRINCE D'ORANGE;56011F;WAUDREZ;WAUDREZ;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011F09-;BRUILLE;BRUILLE;56011F;WAUDREZ;WAUDREZ;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011F100;BOURLEAU;BOURLEAU;56011F;WAUDREZ;WAUDREZ;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011F112;GUINGUETTE;GUINGUETTE;56011F;WAUDREZ;WAUDREZ;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011F191;MENUBOIS;MENUBOIS;56011F;WAUDREZ;WAUDREZ;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011G00-;BRAY - VILLAGE;BRAY - VILLAGE;56011G;BRAY;BRAY;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011G011;CITE DU MOUSTIER;CITE DU MOUSTIER;56011G;BRAY;BRAY;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011G022;CITE DE BRAY;CITE DE BRAY;56011G;BRAY;BRAY;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011G072;PARC INDUSTRIEL;PARC INDUSTRIEL;56011G;BRAY;BRAY;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011G081;CHAMP DES WAMES;CHAMP DES WAMES;56011G;BRAY;BRAY;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011G09-;FONDS DE BRAY;FONDS DE BRAY;56011G;BRAY;BRAY;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011G10-;LEVANT DE MONS-CENTRE;LEVANT DE MONS-CENTRE;56011G;BRAY;BRAY;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011G19-;LEVANT DE MONS-HAB. DISP.;LEVANT DE MONS-HAB. DISP.;56011G;BRAY;BRAY;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011H000;PERONNES-LEZ-BINCHE-CENTRE;PERONNES-LEZ-BINCHE-CENTRE;56011H;PERONNES-LEZ-BINCHE;PERONNES-LEZ-BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011H01-;PONT SAINT-VAAST - CITE STE-MARGUERITE;PONT SAINT-VAAST - CITE STE-MARGUERITE;56011H;PERONNES-LEZ-BINCHE;PERONNES-LEZ-BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011H080;CHAMPS DES CARRIERS - FONTENI;CHAMPS DES CARRIERS - FONTENI;56011H;PERONNES-LEZ-BINCHE;PERONNES-LEZ-BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011H090;CHAMP DU COCHER;CHAMP DU COCHER;56011H;PERONNES-LEZ-BINCHE;PERONNES-LEZ-BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011H10-;FOSSE SAINT-ALBERT;FOSSE SAINT-ALBERT;56011H;PERONNES-LEZ-BINCHE;PERONNES-LEZ-BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011H11-;FOSSE SAINTE-MARIE;FOSSE SAINTE-MARIE;56011H;PERONNES-LEZ-BINCHE;PERONNES-LEZ-BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011H172;PARC INDUSTRIEL;PARC INDUSTRIEL;56011H;PERONNES-LEZ-BINCHE;PERONNES-LEZ-BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56011H191;ROUTE DE NIVELLES - SUD;ROUTE DE NIVELLES - SUD;56011H;PERONNES-LEZ-BINCHE;PERONNES-LEZ-BINCHE;;58002;Binche;Binche;58000;Arrondissement La Louvière;Arrondissement de La Louvière;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56016A00-;CHIMAY-CENTRE;CHIMAY-CENTRE;56016A;CHIMAY;CHIMAY;;56016;Chimay;Chimay;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56016A01-;RUE DE VIRELLES;RUE DE VIRELLES;56016A;CHIMAY;CHIMAY;;56016;Chimay;Chimay;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56016A02-;CHAUSSEE DE COUVIN - FAUBOURG;CHAUSSEE DE COUVIN - FAUBOURG;56016A;CHIMAY;CHIMAY;;56016;Chimay;Chimay;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56016A022;CHAUSSEE DE COUVIN;CHAUSSEE DE COUVIN;56016A;CHIMAY;CHIMAY;;56016;Chimay;Chimay;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
56016A030;LA BOUCHERE;LA BOUCHERE;56016A;CHIMAY;CHIMAY;;56016;Chimay;Chimay;56000;Arrondissement Thuin;Arrondissement de Thuin;50000;Provincie Henegouwen;Province du Hainaut;03000;Waals Gewest;Région wallonne;;;
