street_id_phaco;postal_id;street_FINAL_detected;langue_FINAL_detected;nom_propre_abv;mid_num;mid_x_31370;mid_y_31370;mid_cd_sector
51389;7134;Rue du Tiblereau;FR;NA;9;137825;124514;56011B10-
51390;7134;Impasse Philipette;FR;NA;4;139674;123762;56011C00-
51391;7134;Rue de Trivières;FR;NA;NA;NA;NA;NA
51392;7134;Rue du Tennis;FR;NA;10;137344;123621;56011B00-
51393;7134;Impasse du Caporal;FR;NA;7;139678;123670;56011C00-
51394;7134;Rue de la Station;FR;NA;44;137415;122952;56011B00-
51395;7134;Rue du Château;FR;NA;29;139080;121510;56011D00-
51396;7134;Rue de la Source;FR;NA;30;139811;122178;56011C120
51397;7134;Rue du By;FR;NA;55;138661;121660;56011D00-
51398;7134;Rue du Carnois;FR;NA;46;139679;122477;56011C120
51399;7134;Domaine du Bois du Roy;FR;NA;16;140140;121233;56011D19-
51400;7134;Rue des Boulois;FR;NA;76;140435;122462;56011C08-
51401;7134;Rue Evence;FR;NA;27;136938;124865;56011H10-
51402;7134;Rue des Bluets;FR;NA;37;135593;125021;56011H01-
51403;7134;Rue Fernand Gobiet;FR;NA;45;137482;123462;56011B00-
51404;7134;Rue de l'Etang;FR;NA;2;138667;121558;56011D00-
51405;7134;Rue des Ateliers;FR;NA;11;138928;125257;56011C09-
51406;7134;Place de Leval;FR;NA;10;139614;123721;56011C00-
51407;7134;Rue Eugène Pottier;FR;NA;5;139399;122392;56011C120
51408;7134;Rue Emile Vinck;FR;NA;22;134572;125381;56011H000
51409;7134;Rue Emile Zola;FR;NA;8;134679;125287;56011H000
51410;7134;Rue du Grand Cavin;FR;NA;4;135430;123457;56011H090
51411;7134;Rue du Grand Orme;FR;NA;3;137553;123365;56011B00-
51412;7134;Rue de l'Ermitage;FR;NA;12;137692;122053;56011D01-
51413;7134;Rue de l'Eglise;FR;NA;19;139821;123937;56011C00-
51414;7134;Rue du Foyer Péronnais;FR;NA;10;137100;125176;56011H191
51415;7134;Rue du Fonteni;FR;NA;5;134146;125394;56011H000
51416;7134;Rue du Cron Ry;FR;NA;22;139613;122289;56011C120
51417;7134;Rue des Droits de l'Enfant;FR;NA;5;135058;125454;56011H01-
51418;7134;Rue Hector Trigallez;FR;NA;52;139115;122403;56011C101
51419;7134;Rue Hector Denis;FR;NA;12;136768;124226;56011H10-
51420;7134;Rue Goëtte;FR;NA;60;139506;122054;56011C120
51421;7134;Place René Anème;FR;NA;13;139658;123836;56011C00-
51422;7134;Rue des Coquelicots;FR;NA;13;135663;124958;56011H01-
51423;7134;Rue Gustave Diricq;FR;NA;8;138149;121510;56011D091
51424;7134;Rue Berthe Dubail;FR;NA;21;139430;122456;56011C120
51425;7134;Rue des Bricteux;FR;NA;3;138987;122059;56011C101
51426;7134;Rue de l'Octroi;FR;NA;NA;NA;NA;NA
51427;7134;Place d'Epinois;FR;NA;10;138374;121424;56011D00-
51428;7134;Rue de l'Industrie;FR;NA;61;137284;124180;56011B10-
51429;7134;Place de Ressaix;FR;NA;7;137439;123227;56011B00-
51430;7134;Place de Trahegnies;FR;NA;9;139366;122669;56011C11-
51431;7134;Place de Péronnes;FR;NA;8;134093;124959;56011H000
51432;7134;Rue des Houilleurs;FR;NA;5;137368;124786;56011H11-
51433;7134;Rue des Liserons;FR;NA;11;135630;124792;56011H01-
51434;7134;Rue de Belle Vau;FR;NA;33;138237;121087;56011D091
51435;7134;Rue Joseph Stiernon;FR;NA;NA;NA;NA;NA
51436;7134;Rue Joseph Wauters;FR;NA;152;136732;124707;56011H10-
51437;7134;Rue Joseph Lavenne;FR;NA;7;134489;125371;56011H000
51438;7134;Rue des Grands Bureaux;FR;NA;32;137772;122759;56011B080
51439;7134;Rue d'Anderlues;FR;NA;72;139835;123389;56011C02-
51440;7134;Rue des Garennes;FR;NA;115;137834;123181;56011B00-
51441;7134;Rue Constantin Meunier;FR;NA;38;139732;122953;56011C11-
51442;7134;Rue Jean-Baptiste Clément;FR;NA;9;139465;122393;56011C120
51443;7134;Rue José Blairon;FR;NA;10;139673;122125;56011C120
51444;7134;Rue des Enfants;FR;NA;20;139578;122387;56011C120
51445;7134;Rue Jean Jaurès;FR;NA;56;139191;122706;56011C11-
51446;7134;Route de Charleroi;FR;NA;187;138382;122052;56011C101
51447;7134;Rue Clément Brédas;FR;NA;75;139077;122972;56011C11-
51448;7134;Rue des Erables;FR;NA;2;135488;124999;56011H01-
51449;7134;Rue Jean Lefèvre;FR;NA;21;140287;121736;56011C142
51450;7134;Résidence de la Croix-Rouge;FR;NA;NA;NA;NA;NA
51451;7134;Rue Jacques Brel;FR;NA;6;139564;122286;56011C120
51452;7134;Rue de Prisches;FR;NA;8;137204;121797;56011D022
51453;7134;Rue de Namur;FR;NA;198;137292;123685;56011B00-
51454;7134;Place Sainte-Marguerite;FR;NA;6;135425;125018;56011H01-
51455;7134;Rue de Parsignies;FR;NA;42;136627;122441;56011B02-
51456;7134;Rue Zulmar Hecq;FR;NA;51;138286;121845;56011D00-
51457;7134;Ruelle à Aunes;FR;NA;1;139994;123242;56011C02-
51458;7134;Rue Verte;FR;NA;53;139490;122185;56011C120
51459;7134;Chemin de l'Indicateur;FR;NA;11;138344;121239;56011D091
51460;7134;Rue Staline;FR;NA;10;137345;122687;56011B02-
51461;7134;Rue Taille Miot;FR;NA;9;139680;121808;56011D19-
51462;7134;Rue de Fontaine;FR;NA;181;138341;122254;56011C19-
51463;7134;Chemin de l'Escadriau;FR;NA;1;134438;124558;56011H090
51464;7134;Rue Majois;FR;NA;19;137460;122500;56011B02-
51465;7134;Rue des Pannetiers;FR;NA;11;139383;122614;56011C11-
51466;7134;Rue de Cent Pieds;FR;NA;12;138301;120734;56011D091
51467;7134;Chemin de la Hutte;FR;NA;NA;NA;NA;NA
51468;7134;Rue Marcel Mairesse;FR;NA;6;139644;123286;56011C00-
51469;7134;Rue des Pâquerettes;FR;NA;16;135504;124957;56011H01-
51470;7134;Rue de Charleroi;FR;NA;NA;NA;NA;NA
51471;7134;Rue des Oliviers;FR;NA;6;137729;122345;56011D01-
51472;7134;Rue Madeleine;FR;NA;69;138894;122510;56011C101
51473;7134;Rue Salvador Allende;FR;NA;103;139483;123354;56011C00-
51474;7134;Rue Alfred Defuisseaux;FR;NA;34;137382;124699;56011H11-
51475;7134;Rue des Oeillets;FR;NA;11;137414;124398;56011B10-
51476;7134;Chemin de la Française;FR;NA;10;135219;124697;56011H090
51477;7134;Rue Albert-Elisabeth;FR;NA;187;136918;124903;56011H10-
51478;7134;Rue des Mineurs;FR;NA;93;135440;124941;56011H01-
51479;7134;Rue des Moulins;FR;NA;36;139784;123761;56011C00-
51480;7134;Rue Alexandre Meurant;FR;NA;51;139852;122371;56011C120
51481;7134;Rue Albert Dascotte;FR;NA;34;137634;122338;56011D01-
51482;7134;Rue Léon Beuze;FR;NA;22;134688;125445;56011H000
51483;7134;Rue Adrien Hulin;FR;NA;39;134155;125235;56011H000
51484;7134;Rue Albert 1er;FR;NA;170;139180;124128;56011C01-
51485;7134;Rue Achille Chavée;FR;NA;17;139534;122391;56011C120
51486;7134;Rue à Crapauds;FR;NA;1;139420;122652;56011C11-
51487;7012;Rue des Représentants;FR;NA;32;116253;126608;53053T001
51488;7012;Rue de Jéricho;FR;NA;34;115383;126861;53053T052
51489;7012;Résidence François André;FR;NA;25;115929;126794;53053T001
51490;7012;Rue du Petit Champ;FR;NA;54;115648;125121;53053U00-
51491;7012;Rue Clémenceau;FR;NA;46;115716;126644;53053T001
51492;7012;Résidence des Agasses;FR;NA;50;115408;125300;53053U031
51493;7012;Rue de l'Industrie;FR;NA;44;115395;126565;53053T07-
51494;7012;Avenue Wilson;FR;NA;532;116854;126485;53053T010
51495;7012;Rue des Produits;FR;NA;46;115506;124369;53053U02-
51496;7012;Rue du Moulin d'en Haut;FR;NA;138;116214;125392;53053U011
51497;7012;Rue de Ghlin;FR;NA;45;116243;127253;53053T201
51498;7012;Rue du Fort Mahon;FR;NA;82;116304;126281;53053T021
51499;7012;Rue du Flamand;FR;NA;5;116009;126548;53053T001
51500;7012;Avenue du Coq;FR;NA;38;115537;126125;53053T031
51501;7012;Rue Chapelle du Curé;FR;NA;21;115049;126059;53053T031
51502;7012;Rue Taillie;FR;NA;19;116075;126392;53053T322
51503;7012;Rue Tierne Saint-Hubert;FR;NA;6;116378;126319;53053T021
51504;7012;Rue du Docteur Wolkas;FR;NA;6;115299;126481;53053T07-
51505;7012;Rue de l'Hurtebise;FR;NA;8;115652;125853;53053T412
51506;7012;Rue du Docteur Liénard;FR;NA;19;115779;126579;53053T001
51507;7012;Rue Serpentine;FR;NA;23;115638;126567;53053T001
51508;7012;Rue Sigart;FR;NA;53;116415;126542;53053T010
51509;7012;Avenue du Campiau;FR;NA;3;115345;126002;53053T412
51510;7012;Rue du Plan Incliné;FR;NA;24;116744;126349;53053T010
51511;7012;Rue Monclair;FR;NA;24;115333;126793;53053T052
51512;7012;Rue des Laminoirs;FR;NA;32;114833;126711;53053T07-
51513;7012;Rue des Martyrs;FR;NA;32;115310;126313;53053T031
51514;7012;Résidence Triolet;FR;NA;NA;NA;NA;NA
51515;7012;Rue de Niamey;FR;NA;8;115112;126105;53053T412
51516;7012;Allée du Cimetière;FR;NA;2;116171;126177;53053T31-
51517;7012;Rue Molière;FR;NA;8;115239;125900;53053U412
51518;7012;Rue du Petit Hornu;FR;NA;14;115465;125076;53053U00-
51519;7012;Place du Coq;FR;NA;15;115491;125851;53053T412
51520;7012;Rue des Castillons;FR;NA;14;115545;123426;53053U09-
51521;7012;Rue Victor Demerbe;FR;NA;13;114854;126653;53053T07-
51522;7012;Rue Victor Dieu;FR;NA;15;115758;126268;53053T322
51523;7012;Place du Souvenir;FR;NA;69;115731;125425;53053U00-
51524;7012;Rue Leman;FR;NA;59;115954;126627;53053T001
51525;7012;Rue Tournante;FR;NA;53;115898;126322;53053T322
51526;7012;Rue Traversière;FR;NA;11;116115;126314;53053T322
51527;7012;Rue Trois Crampons;FR;NA;2;115966;126642;53053T001
51528;7012;Rue L. Levêque;FR;NA;21;116008;126394;53053T322
51529;7012;Rue des Veuves;FR;NA;8;116494;126256;53053T021
51530;7012;Rue du Pont Beumier;FR;NA;18;116665;126522;53053T010
51531;7012;Rue de Quaregnon;FR;NA;97;115322;125661;53053U031
51532;7012;Rue de la Cité;FR;NA;24;115479;124641;53053U02-
51533;7012;Avenue du Champ de Bataille;FR;NA;334;115842;125432;53053U00-
51534;7012;Rue Félix Reghem;FR;NA;12;115947;126567;53053T001
51535;7012;Rue des Trois Hurées;FR;NA;116;116081;126065;53053T322
51536;7012;Rue de la Côte d'Ivoire;FR;NA;66;115342;126089;53053T412
51537;7012;Rue à Charrettes;FR;NA;53;116274;125021;53053U042
51538;7012;Sentier des Vaches;FR;NA;6;115557;124332;53053U02-
51539;7012;Sentier des Gendarmes;FR;NA;100;115966;123604;53053U09-
51540;7012;Rue Lloyd George;FR;NA;58;115526;126687;53053T052
51541;7012;Rue du Sable;FR;NA;19;115984;126347;53053T322
51542;7012;Rue du Rutiau;FR;NA;1;116780;126757;53053T010
51543;7012;Rue du Québec;FR;NA;2;115281;126001;53053T412
51544;7012;Chemin des Grands Prés;FR;NA;50;116502;127214;53053T091
51545;7012;Avenue de la Francophonie;FR;NA;15;115156;126038;53053T412
51546;7012;Avenue de la France;FR;NA;13;115379;126035;53053T412
51547;7012;Avenue de la Faïencerie;FR;NA;35;116542;126566;53053T010
51548;7012;Rue Florimond Lemoine;FR;NA;6;115336;126572;53053T07-
51549;7012;Rue du Repos;FR;NA;23;116070;126270;53053T322
51550;7012;Chemin des Planches;FR;NA;4;116411;127434;53053T201
51551;7012;Rue du Ravin;FR;NA;20;116049;126211;53053T322
51552;7012;Courte Voie;FR;NA;6;116008;124419;53053U02-
51553;7012;Cour Pierre Patte;FR;NA;3;115787;126743;53053T001
51554;7012;Rue Nouvelle Chasse;FR;NA;41;115905;127340;53053T201
51555;7012;Sentier du Coq;FR;NA;9;115342;125312;53053U031
51556;7012;Rue A. Defrise;FR;NA;77;115586;125206;53053U00-
51557;7012;Rue Madeleine;FR;NA;29;115639;126633;53053T001
51558;7012;Rue Mac Donald;FR;NA;57;116111;126717;53053T001
51559;7012;Rue du 6 Novembre;FR;NA;6;115646;125921;53053T412
51560;7012;Rue A. Capron;FR;NA;14;115783;125212;53053U00-
51561;7012;Rue Docteur Jacquerye;FR;NA;37;115952;126438;53053T322
51562;7012;Rue du Sergent;FR;NA;20;116341;124928;53053U042
51563;7012;Avenue de Liège;FR;NA;15;115402;126179;53053T412
51564;7012;Rue Demalzine;FR;NA;24;116413;126470;53053T010
51565;7012;Rue Arthur Durant;FR;NA;118;115811;126069;53053T322
51566;7012;Pavé du Vingt;FR;NA;4;115825;124874;53053U02-
51567;7012;Pavé Danau;FR;NA;40;114779;126087;53053T031
51568;7012;Rue d'Ostenne;FR;NA;33;116486;124079;53053U09-
51569;7012;Rue A. Lambert;FR;NA;44;115733;125259;53053U00-
51570;7012;Rue Quewette;FR;NA;13;115766;127159;53053T201
51571;7012;Rue de la Hainette;FR;NA;12;116540;126820;53053T010
51572;7012;Rue de la Régence;FR;NA;9;115852;126637;53053T001
51573;7012;Avenue de la Picardie, Résid. F. Tristan;FR;NA;NA;NA;NA;NA
51574;7012;Rue Genestrois;FR;NA;115;116185;123678;53053U09-
51575;7012;Avenue de la Wallonie;FR;NA;16;115502;126037;53053T412
51576;7012;Rue de la Gare;FR;NA;8;115822;126954;53053T052
51577;7012;Rue Petite Sorcière;FR;NA;14;114851;126050;53053T031
51578;7012;Rue des Croix Projetées;FR;NA;28;116324;125614;53053U011
51579;7012;Rue Croisette;FR;NA;93;115251;126233;53053T031
51580;7012;Rue des Croix;FR;NA;137;116477;125828;53053T31-
51581;7012;Rue Basse Bise;FR;NA;1;116434;126353;53053T010
51582;7012;Rue du Bas Chemin;FR;NA;23;116798;126401;53053T010
51583;7012;Avenue du Plan Incliné;FR;NA;9;116651;126359;53053T010
51584;7012;Place A. Dooms;FR;NA;8;115958;124794;53053U02-
51585;7012;Rue Dumouriez;FR;NA;10;115590;125989;53053T412
51586;7012;Place de Briare;FR;NA;6;115214;126138;53053T412
51587;7012;Rue du Bois;FR;NA;11;115552;125010;53053U00-
51588;7012;Rue de la Louisiane;FR;NA;1;115086;126003;53053T412
51589;7012;Voie Berthe;FR;NA;75;115932;126167;53053T322
51590;7012;Voie de Wasmes;FR;NA;328;116759;124944;53053U042
51591;7012;Piedsente du Moulin;FR;NA;30;115934;126305;53053T322
51592;7012;Avenue Demerbe;FR;NA;65;114724;126529;53053T07-
51593;7012;Rue Rabelais;FR;NA;8;115161;125897;53053U412
51594;7012;Rue aux Vignes;FR;NA;30;116152;126640;53053T001
51595;7012;Vieux Chemin de Valenciennes;FR;NA;4;115857;123981;53053U02-
51596;7012;Rue du Haut Flénu;FR;NA;51;116738;125579;53053U011
51597;7012;Rue du Grand Pont;FR;NA;22;115776;126865;53053T052
51598;7012;Rue Voltaire;FR;NA;8;115317;125904;53053U412
51599;7012;Rue David;FR;NA;1;116254;126362;53053T021
51600;7012;Place de la Gare;FR;NA;14;115921;124473;53053U02-
51601;7012;Rue de l'Anglais;FR;NA;17;115761;124603;53053U02-
51602;7012;Place de la Citadelle;FR;NA;10;116480;126175;53053T31-
51603;7012;Rue Bouteillère;FR;NA;15;116659;126279;53053T010
51604;7012;Rue du Centre;FR;NA;47;115656;125033;53053U00-
51605;7012;Rue de la Perche;FR;NA;7;115891;126145;53053T322
51606;7012;Rue Voituron;FR;NA;10;115607;125928;53053T412
51607;7012;Rue Henri Tournelle;FR;NA;15;115773;126791;53053T001
51608;7012;Rue du Château Guillochain;FR;NA;36;115082;127244;53053T201
51609;7012;Rue Vieille Chasse;FR;NA;8;116348;127421;53053T201
51610;7012;Rue Sainte-Félicité;FR;NA;3;115903;125329;53053U00-
51611;7012;Rue Vieille Haine;FR;NA;22;114804;127122;53053T272
51612;7012;Place de la Perche;FR;NA;1;115798;126103;53053T322
51613;7012;Cité du Vieux Champ;FR;NA;23;115722;124418;53053U02-
51614;7012;Rue de l'Argilière;FR;NA;96;116238;125465;53053U011
51615;7012;Rue Sablonnière;FR;NA;49;115803;126231;53053T322
51616;7012;Rue de la Mine;FR;NA;14;115896;125380;53053U00-
51617;7012;Chemin de Valenciennes;FR;NA;19;116709;124143;53053U09-
51618;7012;Rue Victor Hugo;FR;NA;5;115118;125917;53053U412
51619;7012;Rue Borette;FR;NA;7;115644;126499;53053T001
51620;7012;Avenue François André;FR;NA;16;116058;126767;53053T001
51621;7012;Place de Jéricho;FR;NA;23;115634;126886;53053T052
51622;7012;Place de Jemappes;FR;NA;7;115928;126514;53053T001
51623;7012;Rue de Cuesmes;FR;NA;106;116825;126121;53053T31-
51624;7012;Rue du Marché;FR;NA;26;115869;126777;53053T001
51625;7012;Rue de l'Heaume;FR;NA;4;116186;126449;53053T021
51626;7012;Rue des Préelles;FR;NA;56;115323;126715;53053T07-
51627;7012;Rue du Moulin;FR;NA;46;116591;125549;53053U011
51628;7012;Rue Cavée;FR;NA;NA;NA;NA;NA
51629;7012;Quai des Otages;FR;NA;NA;NA;NA;NA
51630;7012;Cité Saint-Louis;FR;NA;26;116089;124464;53053U02-
51631;7012;Ruelle Marcotte;FR;NA;NA;NA;NA;NA
51632;7012;Avenue Roi Albert;FR;NA;663;116182;126504;53053T001
51633;7012;Rue des Frères Defuisseaux;FR;NA;17;115918;126034;53053T322
51634;7012;Rue des Frères;FR;NA;20;115627;126187;53053T031
51635;7012;Rue du Couvent;FR;NA;8;115683;126666;53053T001
51636;7012;Avenue Foch;FR;NA;828;115536;126380;53053T031
51637;7012;Cité Morette;FR;NA;26;116559;125848;53053T31-
51638;7133;Rue Fond de l'Ange;FR;NA;1;139350;119026;56011E091
51639;7133;Rue de Bienne;FR;NA;23;136619;118758;56011E080
51640;7133;Rue de la Cornette;FR;NA;12;138480;119803;56011E00-
51641;7133;Rue de la Samme;FR;NA;157;136443;121749;56011E111
51642;7133;Rue du Bois de Montreuil;FR;NA;1;137642;116182;56011E292
51643;7133;Cour de Bady;FR;NA;2;136910;118904;56011E080
51644;7133;Rue du Grand Pierre;FR;NA;6;136300;119269;56011E080
51645;7133;Rue de la Place;FR;NA;7;138465;119952;56011E00-
51646;7133;Route de Merbes;FR;NA;NA;NA;NA;NA
51647;7133;Rue de l'Espinette;FR;NA;12;136139;121183;56011E080
51648;7133;Rue du Longfaux;FR;NA;85;137868;119149;56011E080
51649;7133;Clos de Basse Yutz;FR;NA;11;136215;121366;56011E111
51650;7133;Rue de la Basse Egypte;FR;NA;27;136390;120307;56011E080
51651;7133;Place de Buvrinnes;FR;NA;NA;NA;NA;NA
51652;7133;Rue Drangène;FR;NA;1;138072;118499;56011E080
51653;7133;Rue de la Mattée;FR;NA;2;136818;120490;56011E080
51654;7133;Place Communale;FR;NA;7;138613;119887;56011E00-
51655;7133;Rue des Verriers;FR;NA;84;136552;121682;56011E111
51656;7133;Rue Champ du Moulin;FR;NA;3;136035;121381;56011E122
51657;7133;Rue du Moulin à Eau;FR;NA;29;138591;120327;56011E01-
51658;7133;Rue Cinq Etoiles;FR;NA;2;138247;117986;56011E080
51659;7133;Rue des Ecoles;FR;NA;21;138348;119810;56011E00-
51660;7133;Rue de Cent Pieds;FR;NA;76;139006;120313;56011E091
51661;7133;Rue de Walhain;FR;NA;46;138619;119578;56011E00-
51662;7133;Rue Sèche Epée;FR;NA;2;136560;118914;56011E080
51663;7133;Chemin de la Royenne;FR;NA;NA;NA;NA;NA
51664;7133;Rue du Lustre;FR;NA;11;137026;119929;56011E080
51665;7133;Rue du Croly;FR;NA;20;138811;119710;56011E091
51666;7133;Rue du Tombois;FR;NA;6;138621;119951;56011E00-
51667;7133;Rue Mahy Faux;FR;NA;74;136376;121401;56011E111
51668;7133;Hameau du Bois Hoyaux;FR;NA;8;140072;120408;56011E091
51669;7133;Rue de Merbes;FR;NA;280;136104;120759;56011E122
51670;7133;Bois d'Angre;FR;NA;6;136890;116036;56011E292
51671;7133;Rue de la Dîme;FR;NA;15;137786;119123;56011E080
51672;6044;Rue des Couloûdes;FR;NA;20;152586;124303;52011M111
51673;6044;Rue Blanche Tête;FR;NA;9;150877;125721;52011M01-
51674;6044;Rue Bennert;FR;NA;51;152688;124659;52011M111
51675;6044;Rue Jules Boulvin;FR;NA;26;150905;125293;52011M201
51676;6044;Rue des Bornes;FR;NA;11;150812;126216;52011M02-
51677;6044;Rue de la Caillette;FR;NA;8;152154;125572;52011M10-
51678;6044;Rue des Hauts de Roux;FR;NA;2;152488;125372;52011M10-
51679;6044;Rue Miss Cavell;FR;NA;24;152493;124807;52011M111
51680;6044;Rue de Gosselies (RX);FR;NA;28;151857;126089;52011M0MH
51681;6044;Place Capitte;FR;NA;8;152393;124597;52011M111
51682;6044;Rue de Gohyssart (RX);FR;NA;54;152495;124620;52011M111
51683;6044;Impasse des Hayettes;FR;NA;6;151132;125909;52011M01-
51684;6044;Rue du Wilbeauroux;FR;NA;12;150968;126245;52011M02-
51685;6044;Rue des Goutteaux (RX);FR;NA;14;152544;125281;52011M10-
51686;6044;Rue du Trî al Pîre;FR;NA;15;152255;124893;52011M111
51687;6044;Rue de Heigne (RX);FR;NA;48;152041;125882;52011M10-
51688;6044;Avenue de Wallonie;FR;NA;16;151763;126457;52011M04-
51689;6044;Rue Marie Adam;FR;NA;3;150940;125769;52011M01-
51690;6044;Rue des Prés;FR;NA;31;151331;126535;52011M04-
51691;6044;Sentier des Alouettes;FR;NA;12;151450;125497;52011M00-
51692;6044;Rue des Aiselies (RX);FR;NA;28;152351;125526;52011M10-
51693;6044;Rue du Piéton;FR;NA;12;151661;125886;52011M00-
51694;6044;Rue de l'Agasse;FR;NA;19;152538;125089;52011M10-
51695;6044;Rue des Claires Fontaines;FR;NA;15;150779;125861;52011M01-
51696;6044;Rue des Alliés;FR;NA;50;151442;125445;52011M00-
51697;6044;Place du Mouquet;FR;NA;17;152180;125330;52011M10-
51698;6044;Rue des Ateliers (RX);FR;NA;3;152046;124440;52011M111
51699;6044;Rue de l'Armistice;FR;NA;42;152453;124967;52011M10-
51700;6044;Rue de Bastogne;FR;NA;12;149980;125018;52011M212
51701;6044;Rue d'Avranches;FR;NA;13;150043;125089;52011M212
51702;6044;Rue Walleroux;FR;NA;11;150884;126188;52011M02-
51703;6044;Rue Collinette;FR;NA;3;152599;125598;52011M10-
51704;6044;Rue de la Violette (RX);FR;NA;5;152617;125161;52011M10-
51705;6044;Rue Léon Willocq;FR;NA;15;152138;124941;52011M111
51706;6044;Place Joseph Wauters (RX);FR;NA;15;152056;125758;52011M10-
51707;6044;Rue des Couturelles;FR;NA;21;151428;126411;52011M04-
51708;6044;Rue des Glaces;FR;NA;8;151750;126222;52011M04-
51709;6044;Rue Novale;FR;NA;18;151487;126478;52011M04-
51710;6044;Avenue Maurice Autequitte;FR;NA;9;151676;126298;52011M04-
51711;6044;Avenue Robert Schuman;FR;NA;25;151666;126469;52011M04-
51712;6044;Rue de l'Euwelette;FR;NA;20;151577;126459;52011M04-
51713;6044;Rue de la Tranchée;FR;NA;1;152535;124415;52011M111
51714;6044;Rue de Trazegnies;FR;NA;1;149793;124917;52011M212
51715;6044;Rue du Trî Minique;FR;NA;9;152429;124666;52011M111
51716;6044;Rue de la Vallée;FR;NA;9;152513;124840;52011M111
51717;6044;Rue de Tunisie;FR;NA;16;149825;125060;52011M212
51718;6044;Rue Sarah Vankerkhove;FR;NA;8;150959;125753;52011M01-
51719;6044;Rue Emile Vandervelde (RX);FR;NA;35;150384;125367;52011M201
51720;6044;Rue de la Victoire;FR;NA;43;151998;125533;52011M10-
51721;6044;Sentier de la Vertu;FR;NA;1;152412;124812;52011M111
51722;6044;Avenue Village des Rivières;FR;NA;18;151104;125771;52011M01-
51723;6044;Rue Charles De Backer;FR;NA;10;150796;125733;52011M01-
51724;6044;Place de la Résistance;FR;NA;18;150771;125322;52011M201
51725;6044;Rue du Réservoir (RX);FR;NA;24;152499;124500;52011M111
51726;6044;Rue de la Rose (RX);FR;NA;5;152528;124934;52011M10-
51727;6044;Rue de la Rochelle;FR;NA;4;151808;125621;52011M052
51728;6044;Rue Sans Nom (RX);FR;NA;7;152256;125684;52011M10-
51729;6044;Rue du Ruisseau;FR;NA;15;150857;126257;52011M02-
51730;6044;Rue Sous-le-Bois;FR;NA;35;152186;126100;52011M0NH
51731;6044;Rue Sart-les-Moulins;FR;NA;87;150242;125206;52011M201
51732;6044;Sentier de la Station;FR;NA;5;151798;125570;52011M052
